No. Stations,Air Quality,Index Value,year,day,month,weekdays,month_sin,month_cos,AQI_lag_1,AQI_lag_week_ago,"Prominent Pollutant_CO, PM10","Prominent Pollutant_CO, PM2.5",Prominent Pollutant_NO2,Prominent Pollutant_O3,"Prominent Pollutant_O3, PM10","Prominent Pollutant_O3, PM2.5",Prominent Pollutant_OZONE,Prominent Pollutant_PM10,"Prominent Pollutant_PM10, PM2.5",Prominent Pollutant_PM2.5
1.0,Moderate,101,2017,21,2,1,0.8660254037844386,0.5000000000000001,208.0,185.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,92,2017,22,2,2,0.8660254037844386,0.5000000000000001,101.0,268.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,118,2017,23,2,3,0.8660254037844386,0.5000000000000001,92.0,261.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,141,2017,24,2,4,0.8660254037844386,0.5000000000000001,118.0,233.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,163,2017,25,2,5,0.8660254037844386,0.5000000000000001,141.0,203.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,173,2017,26,2,6,0.8660254037844386,0.5000000000000001,163.0,182.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,177,2017,27,2,0,0.8660254037844386,0.5000000000000001,173.0,208.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,194,2017,28,2,1,0.8660254037844386,0.5000000000000001,177.0,101.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,239,2017,1,3,2,1.0,6.123233995736766e-17,194.0,92.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,199,2017,2,3,3,1.0,6.123233995736766e-17,239.0,118.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,185,2017,3,3,4,1.0,6.123233995736766e-17,199.0,141.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,155,2017,4,3,5,1.0,6.123233995736766e-17,185.0,163.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,158,2017,5,3,6,1.0,6.123233995736766e-17,155.0,173.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,222,2017,6,3,0,1.0,6.123233995736766e-17,158.0,177.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,163,2017,7,3,1,1.0,6.123233995736766e-17,222.0,194.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,114,2017,8,3,2,1.0,6.123233995736766e-17,163.0,239.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,72,2017,9,3,3,1.0,6.123233995736766e-17,114.0,199.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,96,2017,10,3,4,1.0,6.123233995736766e-17,72.0,185.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,121,2017,11,3,5,1.0,6.123233995736766e-17,96.0,155.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,202,2017,12,3,6,1.0,6.123233995736766e-17,121.0,158.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,244,2017,13,3,0,1.0,6.123233995736766e-17,202.0,222.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,198,2017,14,3,1,1.0,6.123233995736766e-17,244.0,163.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,194,2017,15,3,2,1.0,6.123233995736766e-17,198.0,114.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,121,2017,16,3,3,1.0,6.123233995736766e-17,194.0,72.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,144,2017,17,3,4,1.0,6.123233995736766e-17,121.0,96.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,120,2017,18,3,5,1.0,6.123233995736766e-17,144.0,121.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,100,2017,19,3,6,1.0,6.123233995736766e-17,120.0,202.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,159,2017,20,3,0,1.0,6.123233995736766e-17,100.0,244.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,192,2017,21,3,1,1.0,6.123233995736766e-17,159.0,198.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,285,2017,22,3,2,1.0,6.123233995736766e-17,192.0,194.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,225,2017,23,3,3,1.0,6.123233995736766e-17,285.0,121.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,292,2017,24,3,4,1.0,6.123233995736766e-17,225.0,144.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,213,2017,25,3,5,1.0,6.123233995736766e-17,292.0,120.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,165,2017,26,3,6,1.0,6.123233995736766e-17,213.0,100.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,178,2017,27,3,0,1.0,6.123233995736766e-17,165.0,159.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,184,2017,28,3,1,1.0,6.123233995736766e-17,178.0,192.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,205,2017,29,3,2,1.0,6.123233995736766e-17,184.0,285.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,158,2017,30,3,3,1.0,6.123233995736766e-17,205.0,225.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,164,2017,31,3,4,1.0,6.123233995736766e-17,158.0,292.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,135,2017,1,4,5,0.8660254037844387,-0.4999999999999998,164.0,213.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,100,2017,2,4,6,0.8660254037844387,-0.4999999999999998,135.0,165.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,94,2017,3,4,0,0.8660254037844387,-0.4999999999999998,100.0,178.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,89,2017,4,4,1,0.8660254037844387,-0.4999999999999998,94.0,184.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,86,2017,5,4,2,0.8660254037844387,-0.4999999999999998,89.0,205.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,98,2017,6,4,3,0.8660254037844387,-0.4999999999999998,86.0,158.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,100,2017,7,4,4,0.8660254037844387,-0.4999999999999998,98.0,164.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,279,2017,8,4,5,0.8660254037844387,-0.4999999999999998,100.0,135.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,271,2017,9,4,6,0.8660254037844387,-0.4999999999999998,279.0,100.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,210,2017,10,4,0,0.8660254037844387,-0.4999999999999998,271.0,94.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,199,2017,11,4,1,0.8660254037844387,-0.4999999999999998,210.0,89.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,176,2017,12,4,2,0.8660254037844387,-0.4999999999999998,199.0,86.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,178,2017,13,4,3,0.8660254037844387,-0.4999999999999998,176.0,98.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,191,2017,14,4,4,0.8660254037844387,-0.4999999999999998,178.0,100.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,172,2017,15,4,5,0.8660254037844387,-0.4999999999999998,191.0,279.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,179,2017,16,4,6,0.8660254037844387,-0.4999999999999998,172.0,271.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,100,2017,26,4,2,0.8660254037844387,-0.4999999999999998,179.0,210.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,167,2017,27,4,3,0.8660254037844387,-0.4999999999999998,100.0,199.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,104,2017,28,4,4,0.8660254037844387,-0.4999999999999998,167.0,176.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,93,2017,30,4,6,0.8660254037844387,-0.4999999999999998,104.0,178.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,103,2017,1,5,0,0.49999999999999994,-0.8660254037844387,93.0,191.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,195,2017,2,5,1,0.49999999999999994,-0.8660254037844387,103.0,172.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,183,2017,3,5,2,0.49999999999999994,-0.8660254037844387,195.0,179.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,164,2017,4,5,3,0.49999999999999994,-0.8660254037844387,183.0,100.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,108,2017,5,5,4,0.49999999999999994,-0.8660254037844387,164.0,167.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,203,2017,6,5,5,0.49999999999999994,-0.8660254037844387,108.0,104.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,164,2017,7,5,6,0.49999999999999994,-0.8660254037844387,203.0,93.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,150,2017,8,5,0,0.49999999999999994,-0.8660254037844387,164.0,103.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,95,2017,9,5,1,0.49999999999999994,-0.8660254037844387,150.0,195.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,101,2017,10,5,2,0.49999999999999994,-0.8660254037844387,95.0,183.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,91,2017,11,5,3,0.49999999999999994,-0.8660254037844387,101.0,164.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,97,2017,12,5,4,0.49999999999999994,-0.8660254037844387,91.0,108.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,224,2017,13,5,5,0.49999999999999994,-0.8660254037844387,97.0,203.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,72,2017,15,5,0,0.49999999999999994,-0.8660254037844387,224.0,164.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,68,2017,16,5,1,0.49999999999999994,-0.8660254037844387,72.0,150.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,66,2017,17,5,2,0.49999999999999994,-0.8660254037844387,68.0,95.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,74,2017,18,5,3,0.49999999999999994,-0.8660254037844387,66.0,101.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,77,2017,19,5,4,0.49999999999999994,-0.8660254037844387,74.0,91.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,76,2017,20,5,5,0.49999999999999994,-0.8660254037844387,77.0,97.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,77,2017,21,5,6,0.49999999999999994,-0.8660254037844387,76.0,224.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,63,2017,22,5,0,0.49999999999999994,-0.8660254037844387,77.0,72.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,68,2017,23,5,1,0.49999999999999994,-0.8660254037844387,63.0,68.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,75,2017,24,5,2,0.49999999999999994,-0.8660254037844387,68.0,66.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,61,2017,25,5,3,0.49999999999999994,-0.8660254037844387,75.0,74.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,70,2017,26,5,4,0.49999999999999994,-0.8660254037844387,61.0,77.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,56,2017,27,5,5,0.49999999999999994,-0.8660254037844387,70.0,76.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,56,2017,28,5,6,0.49999999999999994,-0.8660254037844387,56.0,77.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,56,2017,29,5,0,0.49999999999999994,-0.8660254037844387,56.0,63.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,54,2017,30,5,1,0.49999999999999994,-0.8660254037844387,56.0,68.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,77,2017,31,5,2,0.49999999999999994,-0.8660254037844387,54.0,75.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,122,2017,1,6,3,1.2246467991473532e-16,-1.0,77.0,61.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,85,2017,2,6,4,1.2246467991473532e-16,-1.0,122.0,70.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,100,2017,3,6,5,1.2246467991473532e-16,-1.0,85.0,56.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,62,2017,4,6,6,1.2246467991473532e-16,-1.0,100.0,56.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,59,2017,5,6,0,1.2246467991473532e-16,-1.0,62.0,56.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,63,2017,6,6,1,1.2246467991473532e-16,-1.0,59.0,54.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,56,2017,7,6,2,1.2246467991473532e-16,-1.0,63.0,77.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,48,2017,8,6,3,1.2246467991473532e-16,-1.0,56.0,122.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,50,2017,9,6,4,1.2246467991473532e-16,-1.0,48.0,85.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,48,2017,10,6,5,1.2246467991473532e-16,-1.0,50.0,100.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,71,2017,11,6,6,1.2246467991473532e-16,-1.0,48.0,62.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,62,2017,12,6,0,1.2246467991473532e-16,-1.0,71.0,59.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,90,2017,13,6,1,1.2246467991473532e-16,-1.0,62.0,63.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,55,2017,14,6,2,1.2246467991473532e-16,-1.0,90.0,56.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,49,2017,15,6,3,1.2246467991473532e-16,-1.0,55.0,48.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,52,2017,17,6,5,1.2246467991473532e-16,-1.0,49.0,50.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,46,2017,19,6,0,1.2246467991473532e-16,-1.0,52.0,48.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,45,2017,20,6,1,1.2246467991473532e-16,-1.0,46.0,71.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,54,2017,21,6,2,1.2246467991473532e-16,-1.0,45.0,62.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,49,2017,22,6,3,1.2246467991473532e-16,-1.0,54.0,90.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,47,2017,23,6,4,1.2246467991473532e-16,-1.0,49.0,55.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,104,2017,24,6,5,1.2246467991473532e-16,-1.0,47.0,49.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,55,2017,25,6,6,1.2246467991473532e-16,-1.0,104.0,52.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,52,2017,26,6,0,1.2246467991473532e-16,-1.0,55.0,46.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,124,2017,27,6,1,1.2246467991473532e-16,-1.0,52.0,45.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,45,2017,28,6,2,1.2246467991473532e-16,-1.0,124.0,54.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,45,2017,29,6,3,1.2246467991473532e-16,-1.0,45.0,49.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,43,2017,30,6,4,1.2246467991473532e-16,-1.0,45.0,47.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,65,2017,1,7,5,-0.4999999999999997,-0.8660254037844388,43.0,104.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,67,2017,2,7,6,-0.4999999999999997,-0.8660254037844388,65.0,55.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,57,2017,3,7,0,-0.4999999999999997,-0.8660254037844388,67.0,52.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,57,2017,6,7,3,-0.4999999999999997,-0.8660254037844388,57.0,124.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,57,2017,7,7,4,-0.4999999999999997,-0.8660254037844388,57.0,45.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,37,2017,8,7,5,-0.4999999999999997,-0.8660254037844388,57.0,45.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,43,2017,9,7,6,-0.4999999999999997,-0.8660254037844388,37.0,43.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,38,2017,10,7,0,-0.4999999999999997,-0.8660254037844388,43.0,65.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,49,2017,12,7,2,-0.4999999999999997,-0.8660254037844388,38.0,67.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,29,2017,13,7,3,-0.4999999999999997,-0.8660254037844388,49.0,57.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,44,2017,14,7,4,-0.4999999999999997,-0.8660254037844388,29.0,57.0,False,False,False,False,False,False,False,False,False,True
